AGE,GENDER,POLICYSTATUS,CATEGORY,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
73,0,0,4,1,27,1.19,1.46,519000,2362500
74,1,0,4,1,21,1.13,1.46,8362000,2362500
54,0,0,4,1,25,1.19,1.46,7942000,2362098.6
35,1,0,4,1,15,1.12,1.46,3868000,2360263.2
78,0,0,4,1,28,1.07,1.46,9111000,2360263.2
56,0,0,4,1,24,1.12,1.46,2284000,2360263.2
52,1,0,4,1,30,1.09,1.46,418000,2360263.2
27,1,0,4,1,18,1.08,1.46,8032000,2357500.2
69,0,0,4,1,26,1.2,1.46,1825000,2354647.2
69,0,0,4,1,27,1.12,1.46,9624000,2354499.6
64,0,0,4,1,28,1.15,1.46,6894000,2354118.6
70,1,0,4,1,29,1.11,1.46,5848000,2352000
38,0,0,4,1,19,1.05,1.46,1644000,2350822.8
71,1,0,4,1,22,1.09,1.46,7757000,2348500.2
54,0,0,4,1,21,1.09,1.46,9227000,2347666.8
74,0,0,4,1,21,1.06,1.46,5279000,2342604.6
61,1,0,4,1,27,1.19,1.46,7027000,2340460.2
68,0,0,4,1,25,1.11,1.46,6639000,2340000
53,1,0,4,1,28,1.2,1.46,4300000,2337499.8
25,0,0,4,1,17,1.06,1.46,8461000,2337499.8
62,1,0,4,1,30,1.08,1.46,2489000,2334469.8
58,1,0,4,1,27,1.12,1.46,2345000,2329747.8
26,1,0,4,1,19,1.09,1.46,2796000,2328000
50,0,0,4,1,19,1.15,1.46,8019000,2325535.2
33,1,0,4,1,18,1.12,1.46,8739000,2323937.4
31,0,0,4,1,15,1.1,1.46,3959000,2319024.6
31,0,0,4,1,18,1.08,1.46,1847000,2316000
35,0,0,4,1,18,1.18,1.46,5994000,2315909.4
58,0,0,4,1,30,1.15,1.46,5310000,2315909.4
26,0,0,4,1,16,1.12,1.46,3153000,2314866.6
31,1,0,4,1,15,1.05,1.46,9085000,2313835.2
66,1,0,4,1,28,1.16,1.46,8325000,2310061.2
60,0,0,4,1,20,1.19,1.46,4509000,2310000
67,1,0,4,1,27,1.12,1.46,1478000,2310000
63,0,0,4,1,21,1.13,1.46,9266000,2306569.8
66,1,0,4,1,21,1.15,1.46,466000,2299999.8
35,1,0,4,1,19,1.04,1.46,3401000,2299999.8
58,0,0,4,1,29,1.08,1.46,1379000,2299999.8
57,1,0,4,1,22,1.09,1.46,1895000,2299999.8
37,0,0,4,1,19,1.12,1.46,4116000,2299999.8
76,0,0,4,1,21,1.11,1.46,7948000,2299999.8
72,1,0,4,1,21,1.2,1.46,1643000,2299999.8
62,0,0,4,1,23,1.04,1.46,7439000,2292201
52,1,0,4,1,20,1.03,1.46,4459000,2290138.8
78,0,0,4,1,20,1.17,1.46,2855000,2286583.8
58,1,0,4,1,27,1.18,1.46,5665000,2284999.8
76,0,0,4,1,25,1.05,1.46,420000,2284838.4
59,1,0,4,1,21,1.07,1.46,8830000,2284039.2
57,1,0,4,1,25,1.08,1.46,9401000,2284039.2
71,0,0,4,1,30,1.14,1.46,8799000,2282856
73,0,0,4,1,22,1.18,1.46,5662000,2280000
65,0,0,4,1,26,1.11,1.46,9432000,2280000
69,1,0,4,1,21,1.19,1.46,2953000,2278500
41,1,0,4,1,17,1.14,1.46,7572000,2271899.4
78,1,0,4,1,21,1.19,1.46,8098000,2269071.6
34,0,0,4,1,16,1.1,1.46,1069000,2269071.6
72,1,0,4,1,23,1.17,1.46,7545000,2268614.4
54,1,0,4,1,29,1.17,1.46,3484000,2267897.4
43,1,0,4,1,17,1.09,1.46,7219000,2266666.8
70,0,0,4,1,20,1.07,1.46,5337000,2266126.8
22,0,0,4,1,17,1.12,1.46,3574000,2266126.8
36,1,0,4,1,15,1.07,1.46,7262000,2266126.8
63,0,0,4,1,22,1.09,1.46,2171000,2266126.8
35,1,0,4,1,18,1.2,1.46,5230000,2264568.6
55,1,0,4,1,21,1.09,1.46,9847000,2262837
56,1,0,4,1,25,1.14,1.46,831000,2257500
47,0,0,4,1,18,1.16,1.46,3057000,2254756.8
69,1,0,4,1,20,1.11,1.46,2489000,2251582.2
67,1,0,4,1,29,1.05,1.46,3426000,2250000
23,1,0,4,1,18,1.2,1.46,4201000,2250000
69,0,0,4,1,25,1.08,1.46,6786000,2250000
52,1,0,4,1,22,1.16,1.46,3115000,2250000
55,0,0,4,1,26,1.2,1.46,5263000,2250000
59,0,0,4,1,23,1.1,1.46,4312000,2246581.2
77,1,0,4,1,25,1.19,1.46,5857000,2244540
77,0,0,4,1,23,1.19,1.46,6440000,2242735.8
76,1,0,4,1,26,1.07,1.46,9218000,2242380.6
21,0,0,4,1,17,1.11,1.46,4750000,2242273.2
64,0,0,4,1,22,1.1,1.46,8532000,2238499.8
53,0,0,4,1,21,1.2,1.46,1245000,2236500
79,0,0,4,1,21,1.18,1.46,7005000,2233477.8
63,0,0,4,1,25,1.17,1.46,5297000,2225474.4
24,1,0,4,1,19,1.11,1.46,5683000,2225474.4
75,1,0,4,1,22,1.09,1.46,9201000,2222329.2
70,0,0,4,1,28,1.16,1.46,9336000,2222329.2
67,1,0,4,1,22,1.14,1.46,9034000,2220000
78,1,0,4,1,21,1.08,1.46,8413000,2220000
78,0,0,4,1,20,1.04,1.46,4067000,2217570.6
80,0,0,4,1,30,1.16,1.46,1073000,2212877.4
33,1,0,4,1,16,1.07,1.46,8433000,2212054.8
23,0,0,4,1,15,1.03,1.46,1869000,2211821.4
28,0,0,4,1,17,1.16,1.46,752000,2207397.6
51,0,0,4,1,23,1.06,1.46,1132000,2207324.4
70,0,0,4,1,20,1.03,1.46,6525000,2206122
36,0,0,4,1,18,1.03,1.46,6807000,2200000.2
21,0,0,4,1,18,1.19,1.46,2642000,2200000.2
20,0,0,4,1,15,1.13,1.46,9937000,2200000.2
71,1,0,4,1,21,1.07,1.46,9077000,2200000.2
71,0,0,4,1,27,1.1,1.46,5382000,2200000.2
80,1,0,4,1,29,1.04,1.46,3215000,2200000.2
65,1,0,4,1,20,1.1,1.46,6683000,2200000.2
73,0,0,4,1,27,1.05,1.46,7234000,2200000.2
61,0,0,4,1,25,1.07,1.46,181000,2200000.2
36,1,0,4,1,15,1.14,1.46,3580000,2200000.2
71,1,0,4,1,26,1.18,1.46,4861000,2199806.4
65,1,0,4,1,21,1.08,1.46,5165000,2193079.2
64,1,0,4,1,21,1.13,1.46,3211000,2188330.2
72,0,0,4,1,24,1.19,1.46,1903000,2186404.8
64,1,0,4,1,21,1.1,1.46,1790000,2185788.6
65,1,0,4,1,26,1.2,1.46,8199000,2183243.4
66,1,0,4,1,28,1.11,1.46,1217000,2182638
59,1,0,4,1,26,1.03,1.46,2822000,2178925.8
56,0,0,4,1,25,1.18,1.46,1178000,2176560.6
56,0,0,4,1,20,1.17,1.46,5659000,2176560.6
49,0,0,4,1,16,1.1,1.46,7345000,2175000
60,0,0,4,1,25,1.13,1.46,1857000,2172499.8
58,1,0,4,1,27,1.17,1.46,5277000,2166909
63,0,0,4,1,28,1.15,1.46,8852000,2159258.4
44,0,0,4,1,18,1.08,1.46,1425000,2158476.6
60,0,0,4,1,24,1.18,1.46,7620000,2153498.4
63,0,0,4,1,26,1.08,1.46,3051000,2146857
77,1,0,4,1,20,1.13,1.46,1408000,2145000
69,0,0,4,1,27,1.07,1.46,8941000,2139499.8
80,0,0,4,1,26,1.18,1.46,9869000,2137626.6
63,0,0,4,1,30,1.15,1.46,2827000,2137500
58,0,0,4,1,27,1.04,1.46,2071000,2137500
52,1,0,4,1,26,1.15,1.46,6030000,2123056.2
57,1,0,4,1,30,1.2,1.46,2678000,2112049.2
65,0,0,4,1,20,1.06,1.46,9914000,2110206.6
65,1,0,4,1,27,1.12,1.46,2659000,2108344.2
41,0,0,4,1,18,1.07,1.46,6107000,2100000
61,0,0,4,1,24,1.19,1.46,3415000,2100000
42,0,0,4,1,16,1.15,1.46,2810000,2100000
70,0,0,4,1,20,1.15,1.46,7006000,2100000
65,1,0,4,1,28,1.05,1.46,2559000,2100000
64,1,0,4,1,23,1.09,1.46,6893000,2100000
44,1,0,4,1,19,1.15,1.46,5025000,2100000
50,0,0,4,1,18,1.13,1.46,9932000,2100000
74,1,0,4,1,21,1.14,1.46,4735000,2100000
47,0,0,4,1,17,1.13,1.46,2187000,2100000
76,1,0,4,1,28,1.06,1.46,7324000,2100000
39,1,0,4,1,15,1.17,1.46,2901000,2100000
75,0,0,4,1,26,1.14,1.46,729000,2100000
72,1,0,4,1,20,1.13,1.46,2912000,2097137.4
54,1,0,4,1,23,1.04,1.46,3268000,2096666.4
78,1,0,4,1,22,1.13,1.46,2556000,2095896
34,1,0,4,1,18,1.11,1.46,5784000,2089999.8
60,0,0,4,1,22,1.2,1.46,9947000,2089999.8
55,0,0,4,1,24,1.15,1.46,5908000,2088078.6
56,1,0,4,1,23,1.17,1.46,4445000,2087222.4
43,0,0,4,1,19,1.2,1.46,531000,2087222.4
63,0,0,4,1,24,1.19,1.46,3756000,2087222.4
60,1,0,4,1,27,1.04,1.46,8449000,2087222.4
23,1,0,4,1,16,1.05,1.46,6187000,2087222.4
55,0,0,4,1,28,1.15,1.46,3026000,2082478.2
77,1,0,4,1,25,1.13,1.46,6519000,2081175.6
74,0,0,4,1,30,1.11,1.46,4161000,2076878.4
78,0,0,4,1,27,1.15,1.46,7253000,2075479.8
57,1,0,4,1,29,1.03,1.46,7241000,2073825.6
31,1,0,4,1,16,1.2,1.46,5672000,2073557.4
72,0,0,4,1,23,1.16,1.46,5223000,2070223.2
72,1,0,4,1,30,1.09,1.46,2003000,2070000
72,0,0,4,1,25,1.08,1.46,894000,2064693
27,0,0,4,1,15,1.16,1.46,7208000,2064475.2
53,0,0,4,1,22,1.1,1.46,4061000,2063368.2
58,1,0,4,1,26,1.19,1.46,6004000,2061000
62,0,0,4,1,26,1.14,1.46,5954000,2059185
76,1,0,4,1,28,1.11,1.46,2999000,2059185
53,0,0,4,1,24,1.09,1.46,8621000,2058908.4
32,1,0,4,1,18,1.06,1.46,5659000,2057520
43,0,0,4,1,15,1.15,1.46,9855000,2050124.4
76,0,0,4,1,28,1.1,1.46,7987000,2047194
63,0,0,4,1,28,1.15,1.46,9661000,2046727.2
58,1,0,4,1,28,1.17,1.46,6563000,2042661.6
58,0,0,4,1,21,1.08,1.46,2443000,2042500.2
78,1,0,4,1,20,1.11,1.46,3040000,2042500.2
70,0,0,4,1,23,1.18,1.46,8522000,2041260.6
26,1,0,4,1,19,1.18,1.46,5179000,2037485.4
23,0,0,4,1,16,1.18,1.46,6441000,2035000.2
80,0,0,4,1,22,1.04,1.46,7400000,2028000
71,1,0,4,1,22,1.18,1.46,9010000,2028000
35,1,0,4,1,15,1.19,1.46,6720000,2027587.2
72,1,0,4,1,26,1.15,1.46,5397000,2027587.2
48,1,0,4,1,17,1.17,1.46,3680000,2026500
78,1,0,4,1,30,1.03,1.46,689000,2026420.8
26,0,0,4,1,17,1.15,1.46,9500000,2025810.6
67,0,0,4,1,23,1.16,1.46,2179000,2025000
26,1,0,4,1,18,1.08,1.46,8170000,2022000
70,1,0,4,1,24,1.07,1.46,8932000,2012500.2
28,1,0,4,1,19,1.03,1.46,7889000,2010898.2
20,0,0,4,1,17,1.05,1.46,6838000,2006223.6
80,0,0,4,1,24,1.13,1.46,4095000,2005701.6
53,1,0,4,1,30,1.19,1.46,3608000,2004000
59,0,0,4,1,21,1.16,1.46,3944000,2000760.6
33,0,0,4,1,16,1.1,1.46,9259000,1999999.8
45,1,0,4,1,16,1.2,1.46,5098000,1999999.8
47,1,0,4,1,16,1.11,1.46,5303000,1999999.8
38,0,0,4,1,15,1.15,1.46,1527000,1999999.8
44,1,0,4,1,15,1.08,1.46,7867000,1999999.8
51,0,0,4,1,20,1.06,1.46,9210000,1999999.8
69,1,0,4,1,25,1.13,1.46,7688000,1999999.8
70,1,0,4,1,29,1.14,1.46,7135000,1999999.8
79,0,0,4,1,28,1.1,1.46,354000,1998514.8
58,0,0,4,1,29,1.1,1.46,8419000,1995250.2
44,0,0,4,1,15,1.12,1.46,3488000,1995000
70,0,0,4,1,30,1.2,1.46,6317000,1984999.8
61,1,0,4,1,20,1.19,1.46,4891000,1983750
55,1,0,4,1,29,1.13,1.46,7456000,1983750
55,1,0,4,1,24,1.1,1.46,4736000,1980630
66,0,0,4,1,24,1.17,1.46,9220000,1980000
53,0,0,4,1,29,1.19,1.46,7613000,1980000
43,1,0,4,1,19,1.09,1.46,1785000,1979022
59,0,0,4,1,20,1.1,1.46,9053000,1973662.2
64,0,0,4,1,29,1.19,1.46,4625000,1967952.6
35,0,0,4,1,19,1.12,1.46,8133000,1967952.6
77,1,0,4,1,29,1.08,1.46,1070000,1967952.6
37,1,0,4,1,17,1.05,1.46,8218000,1967952.6
39,0,0,4,1,17,1.19,1.46,2411000,1967952.6
48,0,0,4,1,16,1.08,1.46,598000,1967952.6
60,0,0,4,1,24,1.18,1.46,1685000,1966500
75,1,0,4,1,30,1.12,1.46,4504000,1962000
79,1,0,4,1,23,1.09,1.46,4135000,1960000.2
69,0,0,4,1,30,1.05,1.46,8298000,1957500
72,0,0,4,1,21,1.2,1.46,909000,1957002.6
50,1,0,4,1,17,1.11,1.46,5923000,1957002.6
59,0,0,4,1,29,1.13,1.46,6197000,1956788.4
50,1,0,4,1,18,1.11,1.46,4377000,1954999.8
73,0,0,4,1,21,1.14,1.46,351000,1954999.8
69,0,0,4,1,20,1.11,1.46,1176000,1951753.8
55,0,0,4,1,24,1.15,1.46,2750000,1947217.2
43,1,0,4,1,16,1.09,1.46,1553000,1947217.2
48,1,0,4,1,19,1.05,1.46,1664000,1946710.8
36,0,0,4,1,15,1.15,1.46,7762000,1943596.2
72,1,0,4,1,21,1.1,1.46,9648000,1942500
27,0,0,4,1,17,1.09,1.46,2054000,1940427.6
27,0,0,4,1,15,1.15,1.46,4521000,1940397.6
41,0,0,4,1,15,1.04,1.46,161000,1938135
45,0,0,4,1,18,1.13,1.46,5368000,1932171.6
37,1,0,4,1,17,1.04,1.46,5052000,1932000
73,1,0,4,1,28,1.13,1.46,3079000,1931131.2
32,0,0,4,1,16,1.04,1.46,974000,1928997.6
70,1,0,4,1,30,1.17,1.46,1583000,1926000
78,1,0,4,1,25,1.18,1.46,8720000,1925722.8
20,1,0,4,1,17,1.1,1.46,5103000,1922376
43,1,0,4,1,17,1.03,1.46,7070000,1922181.6
72,0,0,4,1,23,1.08,1.46,631000,1921420.8
75,0,0,4,1,30,1.18,1.46,2696000,1920607.8
60,1,0,4,1,26,1.11,1.46,3157000,1920000
43,1,0,4,1,16,1.15,1.46,9272000,1920000
69,0,0,4,1,22,1.19,1.46,6677000,1920000
25,1,0,4,1,17,1.04,1.46,3691000,1920000
67,0,0,4,1,25,1.16,1.46,6390000,1920000
80,0,0,4,1,24,1.04,1.46,5974000,1920000
64,0,0,4,1,24,1.12,1.46,9452000,1920000
35,0,0,4,1,17,1.07,1.46,3391000,1920000
45,1,0,4,1,17,1.05,1.46,3456000,1920000
61,0,0,4,1,22,1.2,1.46,7912000,1914618.6
38,1,0,4,1,17,1.13,1.46,4323000,1908317.4
29,0,0,4,1,15,1.19,1.46,2679000,1908317.4
55,1,0,4,1,27,1.18,1.46,6745000,1908317.4
38,0,0,4,1,16,1.08,1.46,9814000,1908317.4
65,1,0,4,1,20,1.17,1.46,9398000,1903980
67,1,0,4,1,22,1.17,1.46,1800000,1900000.2
68,0,0,4,1,29,1.07,1.46,8937000,1900000.2
22,1,0,4,1,17,1.17,1.46,3434000,1897500
37,0,0,4,1,16,1.14,1.46,3009000,1897407.6
58,0,0,4,1,25,1.2,1.46,5798000,1896069
37,0,0,4,1,17,1.19,1.46,6342000,1896000
56,0,0,4,1,26,1.04,1.46,6994000,1895830.8
51,1,0,4,1,20,1.07,1.46,5144000,1892287.2
78,1,0,4,1,23,1.18,1.46,7972000,1890000
65,0,0,4,1,21,1.14,1.46,3464000,1890000
42,1,0,4,1,16,1.03,1.46,46000,1890000
69,0,0,4,1,26,1.16,1.46,9915000,1889906.4
67,1,0,4,1,30,1.16,1.46,533000,1889241
78,1,0,4,1,30,1.13,1.46,2422000,1888620
78,1,0,4,1,24,1.04,1.46,7333000,1888210.8
77,1,0,4,1,30,1.2,1.46,6030000,1888210.8
72,0,0,4,1,30,1.07,1.46,2925000,1888210.8
58,0,0,4,1,25,1.13,1.46,9435000,1888210.8
50,1,0,4,1,17,1.09,1.46,3324000,1887520.2
80,1,0,4,1,24,1.03,1.46,7264000,1887520.2
39,1,0,4,1,15,1.08,1.46,2726000,1885272.6
80,0,0,4,1,27,1.06,1.46,9191000,1884762
53,0,0,4,1,24,1.16,1.46,4135000,1882206
27,0,0,4,1,16,1.11,1.46,8400000,1874083.8
68,1,0,4,1,30,1.07,1.46,4545000,1870000.2
25,0,0,4,1,17,1.07,1.46,2628000,1866666.6
28,0,0,4,1,16,1.07,1.46,4907000,1866442.8
45,0,0,4,1,17,1.17,1.46,616000,1864500
63,0,0,4,1,28,1.19,1.46,4597000,1860000
72,1,0,4,1,29,1.15,1.46,6763000,1860000
54,0,0,4,1,28,1.16,1.46,8632000,1860000
55,0,0,4,1,22,1.14,1.46,894000,1860000
47,0,0,4,1,16,1.13,1.46,7811000,1860000
66,0,0,4,1,21,1.11,1.46,1074000,1858618.2
66,1,0,4,1,22,1.13,1.46,4861000,1857849
62,0,0,4,1,29,1.08,1.46,8925000,1855336.8
69,1,0,4,1,25,1.04,1.46,7145000,1853803.8
53,1,0,4,1,28,1.12,1.46,4627000,1853803.8
42,1,0,4,1,19,1.08,1.46,9550000,1852999.8
56,1,0,4,1,29,1.13,1.46,2646000,1851892.8
55,1,0,4,1,25,1.16,1.46,2327000,1848682.8
33,1,0,4,1,18,1.04,1.46,6329000,1848682.8
57,0,0,4,1,29,1.07,1.46,7172000,1848682.8
49,0,0,4,1,17,1.15,1.46,6085000,1848682.8
72,0,0,4,1,28,1.11,1.46,9809000,1846859.4
56,0,0,4,1,29,1.2,1.46,4808000,1845255.6
32,0,0,4,1,17,1.15,1.46,1445000,1842718.8
61,0,0,4,1,28,1.14,1.46,6615000,1840000.2
35,1,0,4,1,15,1.03,1.46,6885000,1840000.2
59,1,0,4,1,27,1.14,1.46,225000,1837500
73,1,0,4,1,21,1.09,1.46,4553000,1837500
55,1,0,4,1,27,1.11,1.46,8605000,1836816.6
70,1,0,4,1,29,1.08,1.46,1347000,1836816.6
72,1,0,4,1,21,1.08,1.46,4523000,1836000
65,0,0,4,1,20,1.2,1.46,4208000,1830000
49,1,0,4,1,16,1.07,1.46,6571000,1828447.2
40,1,0,4,1,19,1.04,1.46,6086000,1827928.8
50,0,0,4,1,17,1.14,1.46,3722000,1824828.6
72,1,0,4,1,20,1.19,1.46,6062000,1819041
71,0,0,4,1,21,1.16,1.46,4605000,1816999.8
73,1,0,4,1,28,1.15,1.46,9780000,1815000
24,0,0,4,1,16,1.16,1.46,1967000,1815000
23,1,0,4,1,15,1.18,1.46,440000,1815000
67,0,0,4,1,28,1.06,1.46,5267000,1812112.2
31,0,0,4,1,18,1.15,1.46,8213000,1812088.8
55,0,0,4,1,23,1.12,1.46,3065000,1808569.8
70,1,0,4,1,22,1.15,1.46,6661000,1807191
36,1,0,4,1,15,1.09,1.46,9757000,1806285
58,1,0,4,1,29,1.12,1.46,1677000,1800000
68,0,0,4,1,26,1.19,1.46,9462000,1800000
33,0,0,4,1,18,1.04,1.46,1784000,1800000
76,0,0,4,1,28,1.18,1.46,2312000,1800000
67,1,0,4,1,29,1.03,1.46,9540000,1800000
69,0,0,4,1,28,1.15,1.46,9344000,1800000
51,0,0,4,1,21,1.15,1.46,6127000,1800000
77,1,0,4,1,22,1.11,1.46,4754000,1800000
71,1,0,4,1,22,1.19,1.46,5960000,1800000
49,0,0,4,1,16,1.04,1.46,4630000,1800000
68,0,0,4,1,21,1.09,1.46,1812000,1800000
51,0,0,4,1,28,1.16,1.46,2078000,1800000
77,1,0,4,1,26,1.09,1.46,1466000,1800000
40,1,0,4,1,19,1.06,1.46,3441000,1800000
27,0,0,4,1,15,1.07,1.46,7493000,1800000
70,0,0,4,1,21,1.16,1.46,2386000,1800000
63,0,0,4,1,21,1.2,1.46,6404000,1800000
38,1,0,4,1,17,1.2,1.46,1560000,1800000
51,0,0,4,1,27,1.16,1.46,9930000,1800000
57,0,0,4,1,25,1.13,1.46,6628000,1800000
52,1,0,4,1,25,1.13,1.46,3268000,1800000
23,1,0,4,1,18,1.14,1.46,7486000,1800000
43,0,0,4,1,19,1.2,1.46,3936000,1800000
67,1,0,4,1,22,1.19,1.46,3750000,1800000
78,1,0,4,1,25,1.17,1.46,5007000,1800000
63,0,0,4,1,30,1.07,1.46,1083000,1800000
77,0,0,4,1,28,1.13,1.46,709000,1800000
32,0,0,4,1,19,1.13,1.46,3557000,1800000
66,1,0,4,1,25,1.15,1.46,8776000,1800000
35,0,0,4,1,15,1.18,1.46,9739000,1800000
69,0,0,4,1,27,1.1,1.46,2727000,1800000
69,0,0,4,1,29,1.11,1.46,6219000,1800000
55,0,0,4,1,30,1.03,1.46,207000,1800000
58,1,0,4,1,24,1.08,1.46,1568000,1800000
20,0,0,4,1,17,1.16,1.46,9959000,1800000
21,1,0,4,1,15,1.03,1.46,4652000,1800000
62,1,0,4,1,25,1.12,1.46,2019000,1800000
43,1,0,4,1,16,1.14,1.46,8060000,1800000
28,1,0,4,1,16,1.07,1.46,4210000,1800000
59,0,0,4,1,30,1.2,1.46,3466000,1800000
50,0,0,4,1,16,1.09,1.46,9802000,1800000
66,1,0,4,1,27,1.17,1.46,6210000,1800000
66,1,0,4,1,22,1.18,1.46,7705000,1800000
73,0,0,4,1,24,1.13,1.46,1666000,1799382
52,1,0,4,1,26,1.19,1.46,9320000,1799382
71,1,0,4,1,29,1.06,1.46,6392000,1799382
51,0,0,4,1,20,1.12,1.46,925000,1799382
22,0,0,4,1,19,1.08,1.46,3599000,1799382
61,1,0,4,1,22,1.07,1.46,4116000,1794000
20,0,0,4,1,18,1.16,1.46,2094000,1794000
29,0,0,4,1,15,1.05,1.46,1374000,1791000
69,1,0,4,1,28,1.03,1.46,2263000,1789782
56,1,0,4,1,27,1.03,1.46,4727000,1789782
52,0,0,4,1,24,1.06,1.46,7404000,1789782
71,0,0,4,1,20,1.14,1.46,740000,1789047.6
76,1,0,4,1,29,1.1,1.46,6973000,1789047.6
68,0,0,4,1,27,1.07,1.46,9026000,1789047.6
78,1,0,4,1,24,1.14,1.46,6511000,1789047.6
38,0,0,4,1,19,1.08,1.46,1240000,1789047.6
59,1,0,4,1,27,1.06,1.46,7282000,1789047.6
32,0,0,4,1,18,1.17,1.46,9399000,1789047.6
44,1,0,4,1,19,1.13,1.46,5420000,1789047.6
63,0,0,4,1,29,1.2,1.46,6579000,1789047.6
30,1,0,4,1,15,1.07,1.46,9054000,1789047.6
59,0,0,4,1,22,1.03,1.46,9029000,1789047.6
79,0,0,4,1,27,1.09,1.46,1463000,1787591.4
44,1,0,4,1,18,1.16,1.46,2980000,1785000
67,1,0,4,1,25,1.09,1.46,4269000,1784981.4
52,1,0,4,1,28,1.14,1.46,7799000,1784981.4
28,1,0,4,1,19,1.19,1.46,2974000,1784981.4
62,0,0,4,1,23,1.13,1.46,8030000,1784981.4
56,0,0,4,1,22,1.14,1.46,9909000,1783671
63,1,0,4,1,22,1.2,1.46,7249000,1782684.6
79,0,0,4,1,29,1.17,1.46,1096000,1780181.4
59,0,0,4,1,29,1.06,1.46,6854000,1780181.4
80,1,0,4,1,28,1.17,1.46,1743000,1780181.4
41,1,0,4,1,15,1.05,1.46,2612000,1780102.2
77,1,0,4,1,27,1.15,1.46,8398000,1780102.2
65,0,0,4,1,28,1.1,1.46,7851000,1779093.6
68,0,0,4,1,22,1.2,1.46,8078000,1779093.6
62,0,0,4,1,27,1.11,1.46,3538000,1779093.6
76,1,0,4,1,26,1.08,1.46,6757000,1779093.6
74,1,0,4,1,29,1.19,1.46,2748000,1778523.6
25,1,0,4,1,18,1.03,1.46,4063000,1777564.8
35,0,0,4,1,18,1.12,1.46,6421000,1777564.8
80,0,0,4,1,29,1.12,1.46,9471000,1777564.8
76,0,0,4,1,20,1.12,1.46,116000,1777564.8
67,1,0,4,1,29,1.14,1.46,4974000,1777564.8
70,0,0,4,1,27,1.18,1.46,2184000,1777564.8
64,0,0,4,1,30,1.09,1.46,3157000,1777564.8
43,1,0,4,1,16,1.06,1.46,8122000,1777564.8
30,0,0,4,1,18,1.19,1.46,1667000,1777564.8
53,1,0,4,1,22,1.06,1.46,8287000,1777564.8
38,1,0,4,1,18,1.19,1.46,4549000,1777341
65,0,0,4,1,27,1.16,1.46,2736000,1776000
58,1,0,4,1,28,1.12,1.46,7061000,1774321.8
63,0,0,4,1,27,1.03,1.46,4136000,1773766.8
58,1,0,4,1,24,1.05,1.46,1736000,1772307.6
73,1,0,4,1,28,1.2,1.46,6937000,1772102.4
34,1,0,4,1,15,1.2,1.46,9364000,1770197.4
55,0,0,4,1,20,1.18,1.46,678000,1770197.4
52,0,0,4,1,22,1.05,1.46,519000,1770197.4
49,0,0,4,1,18,1.17,1.46,5645000,1770197.4
77,0,0,4,1,24,1.03,1.46,3617000,1770197.4
73,1,0,4,1,23,1.13,1.46,6903000,1770197.4
55,1,0,4,1,20,1.14,1.46,7186000,1770197.4
57,1,0,4,1,28,1.2,1.46,9326000,1770197.4
46,1,0,4,1,19,1.12,1.46,5771000,1770197.4
58,1,0,4,1,24,1.05,1.46,309000,1770000
60,1,0,4,1,22,1.03,1.46,4380000,1769737.2
60,0,0,4,1,28,1.19,1.46,7173000,1769737.2
32,1,0,4,1,16,1.03,1.46,3627000,1769550.6
78,0,0,4,1,23,1.18,1.46,3521000,1766140.2
27,1,0,4,1,16,1.03,1.46,4993000,1764740.4
44,0,0,4,1,19,1.12,1.46,2122000,1764252
43,0,0,4,1,15,1.19,1.46,2771000,1760295
33,1,0,4,1,18,1.11,1.46,4811000,1759999.8
51,0,0,4,1,24,1.16,1.46,1948000,1759999.8
37,0,0,4,1,17,1.05,1.46,8363000,1758375.6
70,0,0,4,1,24,1.08,1.46,3946000,1758375.6
71,0,0,4,1,27,1.06,1.46,844000,1758375.6
44,0,0,4,1,15,1.1,1.46,2433000,1757500.2
22,1,0,4,1,16,1.03,1.46,8341000,1757500.2
75,0,0,4,1,25,1.16,1.46,1133000,1757500.2
58,0,0,4,1,20,1.12,1.46,2724000,1755573.6
72,0,0,4,1,24,1.15,1.46,4169000,1755573.6
51,0,0,4,1,22,1.07,1.46,5778000,1755573.6
78,0,0,4,1,20,1.17,1.46,4367000,1755573.6
55,1,0,4,1,20,1.03,1.46,9520000,1753634.4
76,0,0,4,1,21,1.18,1.46,9224000,1753634.4
59,1,0,4,1,30,1.07,1.46,3030000,1753266.6
63,0,0,4,1,22,1.2,1.46,4736000,1753266.6
77,0,0,4,1,28,1.13,1.46,966000,1752708.6
61,1,0,4,1,26,1.06,1.46,3278000,1750000.2
68,1,0,4,1,27,1.18,1.46,4576000,1747938.6
71,1,0,4,1,29,1.08,1.46,4475000,1747938.6
24,1,0,4,1,16,1.2,1.46,6060000,1747614.6
71,0,0,4,1,28,1.14,1.46,2352000,1747303.2
78,0,0,4,1,20,1.03,1.46,3748000,1747303.2
53,0,0,4,1,20,1.17,1.46,2997000,1744151.4
67,1,0,4,1,20,1.09,1.46,9849000,1742625
80,0,0,4,1,20,1.14,1.46,9142000,1742500.2
60,1,0,4,1,26,1.04,1.46,6574000,1741482
61,0,0,4,1,23,1.06,1.46,865000,1741100.4
76,0,0,4,1,30,1.07,1.46,1222000,1740921
68,0,0,4,1,27,1.2,1.46,6626000,1740000
